Time_s,Bridge_BridgeBatteriSp_nding_neg_deg,TempActual_C,TempTarget_C,HumActual_RH,HumTarget_RH
16584.6782417,3627.734661102,NaN,NaN,NaN,NaN
16600.17470776,3629.491329193,NaN,NaN,NaN,NaN
16616,NaN,42.878,42.689,30.604,30
16631.16765308,3586.728334427,NaN,NaN,NaN,NaN
16646.66415016,3625.734090805,NaN,NaN,NaN,NaN
16662.16061458,3628.536939621,NaN,NaN,NaN,NaN
16677.65713094,3629.796504974,NaN,NaN,NaN,NaN
16695.7363802,3581.872940063,NaN,NaN,NaN,NaN
16711.23286482,3627.185344696,NaN,NaN,NaN,NaN
16727,NaN,42.236,42.072,30.529,30
16742.225829,3629.953384399,NaN,NaN,NaN,NaN
16757.72231172,3584.420442581,NaN,NaN,NaN,NaN
16775.80155382,3627.883195877,NaN,NaN,NaN,NaN
16788.71533598,3628.00526619,NaN,NaN,NaN,NaN
16806.79456428,3630.109548569,NaN,NaN,NaN,NaN
16822,NaN,41.696,41.539,30.365,30
16837.78754106,3626.630306244,NaN,NaN,NaN,NaN
16853,NaN,41.532,41.372,30.403,30
16868,NaN,41.449,41.289,30.425,30
16884.27694406,3583.366394043,NaN,NaN,NaN,NaN
16899.7734188,3624.608516693,NaN,NaN,NaN,NaN
16915.2698873,3627.415657043,NaN,NaN,NaN,NaN
16930.76636886,3628.665208817,NaN,NaN,NaN,NaN
16948,NaN,40.959,40.839,30.239,30
16964,NaN,40.8675,40.753,30.177,30
16979,NaN,40.783,40.672,30.234,30
16995.33508414,3628.787755966,NaN,NaN,NaN,NaN
17010.83155008,3583.681106567,NaN,NaN,NaN,NaN
17026.32803132,3623.879671097,NaN,NaN,NaN,NaN
17041.82453802,3626.760482788,NaN,NaN,NaN,NaN
17059.90380452,3628.872394562,NaN,NaN,NaN,NaN
17075,NaN,40.233,40.139,30.142,30
17088.31397634,3578.544855118,NaN,NaN,NaN,NaN
17106,NaN,40.047,39.967,30.21,30
17121,NaN,39.956,39.883,30.216,30
17137.38615414,3583.010196686,NaN,NaN,NaN,NaN
17151,NaN,39.771,39.711,30.163,30
17168.37912384,3626.067876816,NaN,NaN,NaN,NaN
17183.87559336,3627.341985703,NaN,NaN,NaN,NaN
17199.37204658,3628.206968307,NaN,NaN,NaN,NaN
17214.86854372,3577.4538517,NaN,NaN,NaN,NaN
17230.3650647,3624.749660492,NaN,NaN,NaN,NaN
17248,NaN,39.227,39.178,30.255,30
17263,NaN,39.15,39.094,30.217,30
17276.85456884,3580.468893051,NaN,NaN,NaN,NaN
17293,NaN,38.993,38.928,30.265,30
17308,NaN,38.911,38.844,30.316,30
17325,NaN,38.825,38.75,30.345,30
17339,NaN,38.747,38.672,30.347,30
17356.91967258,3624.023199081,NaN,NaN,NaN,NaN
17372.41612638,3625.710725784,NaN,NaN,NaN,NaN
17385.32983522,3625.762462616,NaN,NaN,NaN,NaN
17403.40902642,3579.33306694,NaN,NaN,NaN,NaN
17418.90549372,3622.10059166,NaN,NaN,NaN,NaN
17435,NaN,38.223,38.139,30.406,30
17450,NaN,38.136,38.056,30.325,30
17467.97777402,3575.123310089,NaN,NaN,NaN,NaN
17483.47425362,3623.26836586,NaN,NaN,NaN,NaN
17498.9707353,3624.985933304,NaN,NaN,NaN,NaN
17514.46720854,3626.000404358,NaN,NaN,NaN,NaN
17529.96367092,3578.166246414,NaN,NaN,NaN,NaN
17546,NaN,37.592,37.522,30.336,30
17561,NaN,37.499,37.433,30.286,30
17579.03584582,3626.014947891,NaN,NaN,NaN,NaN
17594.53229408,3573.817253113,NaN,NaN,NaN,NaN
17610.02877728,3622.478485107,NaN,NaN,NaN,NaN
17626,NaN,37.146,37.078,30.301,30
17641.02173084,3625.231266022,NaN,NaN,NaN,NaN
17658,NaN,36.967,36.9,30.319,30
17673,NaN,36.883,36.817,30.31,30
17688,NaN,36.8,36.733,30.351,30
17704,NaN,36.719,36.644,30.334,30
17719,NaN,36.639,36.561,30.289,30
17736.58324378,3621.642351151,NaN,NaN,NaN,NaN
17749.49699956,3621.808290482,NaN,NaN,NaN,NaN
17767.57624356,3624.457359314,NaN,NaN,NaN,NaN
17783.07271922,3575.85144043,NaN,NaN,NaN,NaN
17800,NaN,36.204,36.111,30.585,30
17814.0657481,3622.32208252,NaN,NaN,NaN,NaN
17829.5622142,3623.631000519,NaN,NaN,NaN,NaN
17845.05870908,3624.520540237,NaN,NaN,NaN,NaN
17860.55517612,3610.971927643,NaN,NaN,NaN,NaN
17876.05165714,3621.240377426,NaN,NaN,NaN,NaN
17891.54815212,3622.812986374,NaN,NaN,NaN,NaN
17907.04457994,3623.810529709,NaN,NaN,NaN,NaN
17925.12382434,3619.488477707,NaN,NaN,NaN,NaN
17940.62032218,3621.821403503,NaN,NaN,NaN,NaN
17956.11680276,3623.033285141,NaN,NaN,NaN,NaN
17971.6132785,3578.532934189,NaN,NaN,NaN,NaN
17989.69251336,3620.588064194,NaN,NaN,NaN,NaN
18005.18898222,3622.140884399,NaN,NaN,NaN,NaN
18020.68544078,3623.133182526,NaN,NaN,NaN,NaN
18037,NaN,34.894,34.789,30.349,30
18052,NaN,34.812,34.706,30.354,30
18069.75760018,3622.359514236,NaN,NaN,NaN,NaN
18085.25411912,3575.727701187,NaN,NaN,NaN,NaN
18103,NaN,34.541,34.428,30.256,30
18116.24710234,3620.080471039,NaN,NaN,NaN,NaN
18131.74357296,3621.516942978,NaN,NaN,NaN,NaN
18148,NaN,34.294,34.178,30.128,30
18163,NaN,34.217,34.089,30.139,30
18178.23300304,3618.770122528,NaN,NaN,NaN,NaN
18194,NaN,34.054,33.922,30.127,30
18211.80869306,3571.704626083,NaN,NaN,NaN,NaN
18227,NaN,33.874,33.733,30.164,30
18240.21893548,3616.993427277,NaN,NaN,NaN,NaN
18258.29813822,3620.88060379,NaN,NaN,NaN,NaN
18273.7946576,3621.81687355,NaN,NaN,NaN,NaN
18289,NaN,33.542,33.394,30.147,30
18304,NaN,33.453,33.306,30.098,30
18320.28408102,3619.993209839,NaN,NaN,NaN,NaN
18335.7805682,3621.031045914,NaN,NaN,NaN,NaN
18350,NaN,33.209,33.056,30.035,30
18366.77353858,3616.748809814,NaN,NaN,NaN,NaN
18382.27000028,3619.01307106,NaN,NaN,NaN,NaN
18400,NaN,32.937,32.772,30.002,30
18413.26296558,3572.355985641,NaN,NaN,NaN,NaN
18431,NaN,32.774,32.606,30.124,30
18446,NaN,32.701,32.522,30.102,30
18461,NaN,32.62,32.439,30.082,30
18476,NaN,32.536,32.356,30.18,30
18491,NaN,32.459,32.272,30.102,30
18508.82463452,3618.337631226,NaN,NaN,NaN,NaN
18524.3211225,3619.483709335,NaN,NaN,NaN,NaN
18537.23483626,3619.5333004,NaN,NaN,NaN,NaN
18555.31407966,3614.208459854,NaN,NaN,NaN,NaN
18570.8105829,3617.283582687,NaN,NaN,NaN,NaN
18587,NaN,31.911,31.733,29.986,30
18601.8035496,3619.602441788,NaN,NaN,NaN,NaN
18618,NaN,31.739,31.561,29.91,30
18633,NaN,31.658,31.478,30.044,30
18648.2928941,3617.725372314,NaN,NaN,NaN,NaN
18664,NaN,31.49,31.311,30.026,30
18679.28584328,3563.734054565,NaN,NaN,NaN,NaN
18697.3650928,3616.651773453,NaN,NaN,NaN,NaN
18710.27886344,3616.746902466,NaN,NaN,NaN,NaN
18728.35813016,3608.477592468,NaN,NaN,NaN,NaN
18743.85461188,3610.219717026,NaN,NaN,NaN,NaN
18759.35108304,3615.444421768,NaN,NaN,NaN,NaN
18774.84757726,3617.033004761,NaN,NaN,NaN,NaN
18790,NaN,30.761,30.611,30.133,30
18805.84052048,3561.24162674,NaN,NaN,NaN,NaN
18821.33700682,3614.005088806,NaN,NaN,NaN,NaN
18836.83349402,3616.060018539,NaN,NaN,NaN,NaN
18852.32996024,3617.238759995,NaN,NaN,NaN,NaN
18867.82642038,3564.182281494,NaN,NaN,NaN,NaN
18885.90564452,3614.834070206,NaN,NaN,NaN,NaN
18898.81941684,3614.948034286,NaN,NaN,NaN,NaN
18916.89867842,3617.311954498,NaN,NaN,NaN,NaN
18932,NaN,29.955,29.822,29.967,30
18947.89165642,3613.479614258,NaN,NaN,NaN,NaN
18962,NaN,29.784,29.656,30.072,30
18977,NaN,29.707,29.572,29.97,30
18994.38112156,3560.480594635,NaN,NaN,NaN,NaN
19009,NaN,29.525,29.389,30.01,30
19025.37410926,3614.281415939,NaN,NaN,NaN,NaN
19040.87062296,3615.594387054,NaN,NaN,NaN,NaN
19058,NaN,29.253,29.122,29.943,30
19071.86353318,3607.215642929,NaN,NaN,NaN,NaN
19087.3599981,3613.041639328,NaN,NaN,NaN,NaN
19103,NaN,28.996,28.867,29.979,30
19119,NaN,28.92,28.783,30.049,30
19136.43216346,3611.215829849,NaN,NaN,NaN,NaN
19151.92866586,3613.563299179,NaN,NaN,NaN,NaN
19169,NaN,28.639,28.5,30.022,30
19185,NaN,28.551,28.417,29.969,30
19200,NaN,28.461,28.328,30.09,30
19216.4972906,3613.84344101,NaN,NaN,NaN,NaN
19231.99373394,3614.888429642,NaN,NaN,NaN,NaN
19250,NaN,28.177,28.056,30.011,30
19262.98662548,3610.700845718,NaN,NaN,NaN,NaN
19278.48311162,3612.815856934,NaN,NaN,NaN,NaN
19296,NaN,27.917,27.8,29.974,30
19310,NaN,27.844,27.722,29.972,30
19326,NaN,27.752,27.633,30.001,30
19341,NaN,27.662,27.55,29.96,30
19358.5482849,3614.061832428,NaN,NaN,NaN,NaN
19372,NaN,27.496,27.378,30.03,30
19387,NaN,27.415,27.294,29.977,30
19405.03773692,3612.02955246,NaN,NaN,NaN,NaN
19420.53422978,3613.191843033,NaN,NaN,NaN,NaN
19436.03072682,3554.282665253,NaN,NaN,NaN,NaN
19451.52719824,3608.069658279,NaN,NaN,NaN,NaN
19468,NaN,26.964,26.844,30.041,30
19483,NaN,26.877,26.761,30.125,30
19498,NaN,26.79,26.672,30.09,30
19513.51313426,3602.672815323,NaN,NaN,NaN,NaN
19529.00960724,3609.639883041,NaN,NaN,NaN,NaN
19547.0888323,3612.374782562,NaN,NaN,NaN,NaN
19560.00258884,3612.338781357,NaN,NaN,NaN,NaN
19578.08181602,3607.666254044,NaN,NaN,NaN,NaN
19593.57828258,3610.148191452,NaN,NaN,NaN,NaN
19609,NaN,26.166,26.056,30.14,30
19624,NaN,26.081,25.972,30.101,30
19640,NaN,26,25.889,30.036,30
19655.56429768,3608.882904053,NaN,NaN,NaN,NaN
19671,NaN,25.822,25.717,30.089,30
19686.55725056,3611.503601074,NaN,NaN,NaN,NaN
19702.05372712,3545.260906219,NaN,NaN,NaN,NaN
19717.55017802,3607.346534729,NaN,NaN,NaN,NaN
19735.6294435,3610.567331314,NaN,NaN,NaN,NaN
19751,NaN,25.374,25.272,30.113,30
19766.62241886,3604.328870773,NaN,NaN,NaN,NaN
19782.11888688,3608.105182648,NaN,NaN,NaN,NaN
19797.6153846,3609.590291977,NaN,NaN,NaN,NaN
19813.1118557,3610.644102097,NaN,NaN,NaN,NaN
19828.60833214,3543.343544006,NaN,NaN,NaN,NaN
19846.68758314,3608.496189117,NaN,NaN,NaN,NaN
19859.60128326,3608.559608459,NaN,NaN,NaN,NaN
19877,NaN,24.673,24.567,30.019,30
19893,NaN,24.59,24.483,29.935,30
19908,NaN,24.505,24.4,30.021,30
19923,NaN,24.416,24.317,29.939,30
19938,NaN,24.345,24.233,29.892,30
19955.16295742,3559.256076813,NaN,NaN,NaN,NaN
19970.65947654,3605.911493301,NaN,NaN,NaN,NaN
19986.15595318,3607.668399811,NaN,NaN,NaN,NaN
20001.6524482,3608.832836151,NaN,NaN,NaN,NaN
20017.14891168,3542.893409729,NaN,NaN,NaN,NaN
20032.64541868,3604.043483734,NaN,NaN,NaN,NaN
20048.1418972,3606.538772583,NaN,NaN,NaN,NaN
20065,NaN,23.652,23.528,29.963,30
20080,NaN,23.563,23.444,30.058,30
20095,NaN,23.493,23.361,29.952,30
20110.12780522,3605.260848999,NaN,NaN,NaN,NaN
20125.62427176,3606.8546772,NaN,NaN,NaN,NaN
20143.70350702,3539.476394653,NaN,NaN,NaN,NaN
20156.61725148,3538.764238358,NaN,NaN,NaN,NaN
20174.69646562,3605.690717697,NaN,NaN,NaN,NaN
20190,NaN,22.958,22.828,30.007,30
20205.68945586,3543.356895447,NaN,NaN,NaN,NaN
20220,NaN,22.788,22.661,30.006,30
20236,NaN,22.707,22.578,30.006,30
20252.17882588,3605.96704483,NaN,NaN,NaN,NaN
20267.6753024,3607.02419281,NaN,NaN,NaN,NaN
20283.17176098,3535.175323486,NaN,NaN,NaN,NaN
20298.6682088,3602.915048599,NaN,NaN,NaN,NaN
20316.74743904,3606.071472168,NaN,NaN,NaN,NaN
20332,NaN,22.1815,22.0415,30.094,30
20347,NaN,22.105,21.961,30.027,30
20363.23686126,3603.60121727,NaN,NaN,NaN,NaN
20378.7333476,3605.047464371,NaN,NaN,NaN,NaN
20394.22982678,3606.096506119,NaN,NaN,NaN,NaN
20409.72629092,3542.66667366,NaN,NaN,NaN,NaN
20427.80548556,3603.938341141,NaN,NaN,NaN,NaN
20443.30193684,3605.134487152,NaN,NaN,NaN,NaN
20456.21562928,3605.141878128,NaN,NaN,NaN,NaN
20474,NaN,21.41,21.256,30.044,30
20489,NaN,21.32,21.172,29.934,30
20505.28779162,3604.087591171,NaN,NaN,NaN,NaN
20519,NaN,21.149,21,29.994,30
20534,NaN,21.063,20.917,29.881,30
20551.77724442,3601.305961609,NaN,NaN,NaN,NaN
20567.2736816,3603.030204773,NaN,NaN,NaN,NaN
20582.77014356,3604.185342789,NaN,NaN,NaN,NaN
20598.26662108,3531.19468689,NaN,NaN,NaN,NaN
20615,NaN,20.61,20.467,29.918,30
20630,NaN,20.521,20.383,30.071,30
20644.75608562,3603.170394897,NaN,NaN,NaN,NaN
20661,NaN,20.353,20.217,29.919,30
20676,NaN,20.278,20.133,30.101,30
20693,NaN,20.181,20.039,30.034,30
20706.74204184,3602.084875107,NaN,NaN,NaN,NaN
20724.82125888,3526.299238205,NaN,NaN,NaN,NaN
20740.3177583,3598.630189896,NaN,NaN,NaN,NaN
20753.23147742,3598.847866058,NaN,NaN,NaN,NaN
20771.31066262,3602.14805603,NaN,NaN,NaN,NaN
20786.80714034,3530.706882477,NaN,NaN,NaN,NaN
20803,NaN,19.56,19.428,29.978,30
20818,NaN,19.472,19.339,29.991,30
20835.8793506,3602.150440216,NaN,NaN,NaN,NaN
20851.37585852,3523.851156235,NaN,NaN,NaN,NaN
20866.87235624,3597.782611847,NaN,NaN,NaN,NaN
20882.3688556,3599.8711586,NaN,NaN,NaN,NaN
20897.86534806,3601.150512695,NaN,NaN,NaN,NaN
20914,NaN,18.941,18.811,29.932,30
20929,NaN,18.852,18.722,29.82,30
20945,NaN,18.765,18.639,30.005,30
20960,NaN,18.682,18.556,29.973,30
20975.34779466,3601.087808609,NaN,NaN,NaN,NaN
20993,NaN,18.49,18.367,29.998,30
21006.3407366,3597.045898438,NaN,NaN,NaN,NaN
21024.41994578,3600.066184998,NaN,NaN,NaN,NaN
21039.9164226,3522.324323654,NaN,NaN,NaN,NaN
21055,NaN,18.139,18.022,29.889,30
21070.9093627,3597.514867783,NaN,NaN,NaN,NaN
21086,NaN,17.97,17.856,30.013,30
21101.9023621,3553.45082283,NaN,NaN,NaN,NaN
21116,NaN,17.798,17.689,30.054,30
21132.89524012,3595.967054367,NaN,NaN,NaN,NaN
21148.39169858,3597.728729248,NaN,NaN,NaN,NaN
21163.88814352,3598.866939545,NaN,NaN,NaN,NaN
21179.38458008,3515.778541565,NaN,NaN,NaN,NaN
21194.88107874,3593.96481514,NaN,NaN,NaN,NaN
21212,NaN,17.265,17.156,30.012,30
21227,NaN,17.179,17.072,29.967,30
21242,NaN,17.096,16.989,29.821,30
21257,NaN,17.016,16.906,29.984,30
21272.36338132,3594.91276741,NaN,NaN,NaN,NaN
21290.4425686,3597.616195679,NaN,NaN,NaN,NaN
21303.35631664,3597.586393356,NaN,NaN,NaN,NaN
21321.43550512,3592.854261398,NaN,NaN,NaN,NaN
21336.93201554,3595.148801804,NaN,NaN,NaN,NaN
21353,NaN,16.482,16.372,30.021,30
21367.92499586,3516.252040863,NaN,NaN,NaN,NaN
21383,NaN,16.316,16.2,30.023,30
21399,NaN,16.236,16.117,30.05,30
21414.41451622,3595.153093338,NaN,NaN,NaN,NaN
21432.49376608,3508.555650711,NaN,NaN,NaN,NaN
21447.9902269,3591.665744781,NaN,NaN,NaN,NaN
21465,NaN,15.867,15.75,29.937,30
21478.98314644,3595.063209534,NaN,NaN,NaN,NaN
21494.47960352,3510.185718536,NaN,NaN,NaN,NaN
21510,NaN,15.614,15.5,29.904,30
21525.47252362,3592.347145081,NaN,NaN,NaN,NaN
21540.96898406,3593.82557869,NaN,NaN,NaN,NaN
21556.4654651,3594.876289368,NaN,NaN,NaN,NaN
21574.54466646,3590.440988541,NaN,NaN,NaN,NaN
21590.04114158,3592.489004135,NaN,NaN,NaN,NaN
21602.95486528,3592.526435852,NaN,NaN,NaN,NaN
21621,NaN,14.991,14.878,30.063,30
21636,NaN,14.902,14.794,30.051,30
21652.02703016,3591.032743454,NaN,NaN,NaN,NaN
21667,NaN,14.745,14.628,30.137,30
21683.01995478,3515.181064606,NaN,NaN,NaN,NaN
21698.5164285,3582.474470139,NaN,NaN,NaN,NaN
21714,NaN,14.474,14.367,30.154,30
21729.50933678,3591.142654419,NaN,NaN,NaN,NaN
21745.0058087,3592.321872711,NaN,NaN,NaN,NaN
21762,NaN,14.207,14.1,30.132,30
21775.99875026,3587.111234665,NaN,NaN,NaN,NaN
21791.4952074,3589.755773544,NaN,NaN,NaN,NaN
21808,NaN,13.939,13.844,30.084,30
21823,NaN,13.87,13.761,30.033,30
21838,NaN,13.785,13.678,30.044,30
21853.4811622,3588.157892227,NaN,NaN,NaN,NaN
21871.5603894,3591.00484848,NaN,NaN,NaN,NaN
21887.05685546,3496.056079865,NaN,NaN,NaN,NaN
21902.55332918,3585.908412933,NaN,NaN,NaN,NaN
21919,NaN,13.339,13.228,30.06,30
21934,NaN,13.257,13.139,30.012,30
21951.62546018,3581.549406052,NaN,NaN,NaN,NaN
21964.5391653,3582.442760468,NaN,NaN,NaN,NaN
21982.61834748,3588.465929031,NaN,NaN,NaN,NaN
21998.11483332,3589.612483978,NaN,NaN,NaN,NaN
22013.61129866,3490.623235703,NaN,NaN,NaN,NaN
22029.10779478,3584.59186554,NaN,NaN,NaN,NaN
22044.60427732,3587.025880814,NaN,NaN,NaN,NaN
22060.10073196,3588.335037231,NaN,NaN,NaN,NaN
22076,NaN,12.481,12.356,29.3345,30
22093.6763958,3585.339069366,NaN,NaN,NaN,NaN
22109.17285132,3587.040185928,NaN,NaN,NaN,NaN
22124.6693223,3588.176250458,NaN,NaN,NaN,NaN
22140.16577284,3526.422977448,NaN,NaN,NaN,NaN
22155.66225056,3583.272457123,NaN,NaN,NaN,NaN
22172,NaN,11.938,11.822,29.079,30
22187,NaN,11.846,11.739,29.036,30
22202.15170288,3489.541053772,NaN,NaN,NaN,NaN
22217.64819296,3580.171346664,NaN,NaN,NaN,NaN
22233.14466016,3584.007740021,NaN,NaN,NaN,NaN
22251.22382528,3586.732149124,NaN,NaN,NaN,NaN
22264.13751434,3574.023723602,NaN,NaN,NaN,NaN
22282.21674954,3581.882715225,NaN,NaN,NaN,NaN
22297.71321438,3584.168434143,NaN,NaN,NaN,NaN
22313.2096695,3585.462331772,NaN,NaN,NaN,NaN
22328,NaN,11.079,10.95,29.347,30
22344,NaN,10.985,10.867,29.303,30
22359.69912744,3582.5715065,NaN,NaN,NaN,NaN
22375.19556562,3584.129333496,NaN,NaN,NaN,NaN
22390.69202324,3494.110584259,NaN,NaN,NaN,NaN
22406.18847668,3572.413921356,NaN,NaN,NaN,NaN
22424.26771878,3582.696914673,NaN,NaN,NaN,NaN
22437.18143582,3582.740545273,NaN,NaN,NaN,NaN
22452.67790922,3584.002733231,NaN,NaN,NaN,NaN
22470,NaN,10.347,10.161,29.821,30
22485,NaN,10.267,10.078,29.732,30
22501.75013842,3582.785844803,NaN,NaN,NaN,NaN
22517.24661776,3482.859611511,NaN,NaN,NaN,NaN
22532.74310212,3574.022293091,NaN,NaN,NaN,NaN
22550.82230604,3581.504106522,NaN,NaN,NaN,NaN
22566.31878244,3582.720518112,NaN,NaN,NaN,NaN
22583,NaN,9.733,9.539,30.041,30
22598,NaN,9.653,9.456,30.298,30
22615.39093836,3581.50601387,NaN,NaN,NaN,NaN
22628.30465846,3581.482410431,NaN,NaN,NaN,NaN
22643.80115044,3475.104570389,NaN,NaN,NaN,NaN
22661.88039046,3578.370332718,NaN,NaN,NaN,NaN
22677,NaN,9.241,9.017,30.053,30
22692.87324438,3581.41207695,NaN,NaN,NaN,NaN
22708.36968464,3559.397935867,NaN,NaN,NaN,NaN
22724,NaN,8.956,8.756,30.194,30
22739,NaN,8.873,8.672,30.34,30
22754,NaN,8.785,8.589,30.345,30
22770.35556478,3467.495441437,NaN,NaN,NaN,NaN
22785.85206374,3573.82273674,NaN,NaN,NaN,NaN
22801.3485349,3577.322483063,NaN,NaN,NaN,NaN
22816.84500824,3578.894853592,NaN,NaN,NaN,NaN
22834.92423082,3567.973136902,NaN,NaN,NaN,NaN
22850,NaN,8.238,8.056,30.405,30
22863.33448292,3575.610399246,NaN,NaN,NaN,NaN
22881,NaN,8.073,7.883,30.386,30
22896,NaN,7.992,7.8,30.366,30
22912.40665118,3573.078155518,NaN,NaN,NaN,NaN
22926,NaN,7.819,7.633,30.329,30
22943.39958796,3577.536344528,NaN,NaN,NaN,NaN
22958.89603454,3464.036941528,NaN,NaN,NaN,NaN
22974.39252348,3569.715023041,NaN,NaN,NaN,NaN
22989.88903254,3574.425935745,NaN,NaN,NaN,NaN
23005.38554414,3576.214790344,NaN,NaN,NaN,NaN
23021,NaN,7.262,7.1,30.509,30
23036.37850452,3563.058137894,NaN,NaN,NaN,NaN
23052,NaN,7.072,6.933,30.721,30
23067.37153606,3574.803352356,NaN,NaN,NaN,NaN
23082.86802738,3576.149225235,NaN,NaN,NaN,NaN
23098.36451344,3454.26440239,NaN,NaN,NaN,NaN
23113.8609922,3569.797039032,NaN,NaN,NaN,NaN
23131.94022776,3574.845790863,NaN,NaN,NaN,NaN
23147.43674164,3461.474180222,NaN,NaN,NaN,NaN
23160.35044608,3457.86190033,NaN,NaN,NaN,NaN
23178,NaN,6.382,6.228,30.933,30
23193,NaN,6.3,6.144,30.922,30
23209.42258996,3574.688196182,NaN,NaN,NaN,NaN
23223,NaN,6.126,5.978,31.011,30
23240.41552518,3568.940639496,NaN,NaN,NaN,NaN
23255.91201508,3571.856498718,NaN,NaN,NaN,NaN
23271.40850088,3573.38142395,NaN,NaN,NaN,NaN
23289,NaN,5.754,5.617,31.121,30
23304,NaN,5.675,5.533,31.008,30
23320.4806538,3572.00050354,NaN,NaN,NaN,NaN
23335.97713818,3540.785312653,NaN,NaN,NaN,NaN
23351.47361824,3557.300329208,NaN,NaN,NaN,NaN
23366.97007614,3567.91138649,NaN,NaN,NaN,NaN
23382.46652706,3570.517301559,NaN,NaN,NaN,NaN
23400,NaN,5.123,5,31.088,30
23413.4594332,3443.460464478,NaN,NaN,NaN,NaN
23431,NaN,4.97,4.828,31.088,30
23446,NaN,4.889,4.739,31.088,30
23461,NaN,4.796,4.656,31.088,30
23477,NaN,4.726,4.572,31.088,30
23492,NaN,4.625,4.489,31.088,30
23509.02095256,3569.050788879,NaN,NaN,NaN,NaN
23522,NaN,4.463,4.317,31.088,30
23540.0138789,3437.95633316,NaN,NaN,NaN,NaN
23555.51033958,3564.077615738,NaN,NaN,NaN,NaN
23573,NaN,4.173,4.039,31.088,30
23586.50330902,3568.988084793,NaN,NaN,NaN,NaN
23601.9998167,3439.022064209,NaN,NaN,NaN,NaN
23619,NaN,3.927,3.783,31.088,30
23634,NaN,3.825,3.7,31.088,30
23649,NaN,3.73,3.617,31.088,30
23664,NaN,3.668,3.533,31.088,30
23682.06496696,3562.968730927,NaN,NaN,NaN,NaN
23697.56149542,3565.912485123,NaN,NaN,NaN,NaN
23710.47523382,3565.961122513,NaN,NaN,NaN,NaN
23728.55440948,3432.155609131,NaN,NaN,NaN,NaN
23744.05088054,3559.666872025,NaN,NaN,NaN,NaN
23761,NaN,3.1475,2.9915,31.088,30
23777,NaN,3.073,2.906,31.088,30
23792,NaN,2.975,2.822,31.088,30
23808.61957106,3561.697006226,NaN,NaN,NaN,NaN
23823,NaN,2.8,2.65,31.088,30
23839.61253906,3565.851449966,NaN,NaN,NaN,NaN
23855.10899968,3425.56643486,NaN,NaN,NaN,NaN
23873.1881954,3562.514066696,NaN,NaN,NaN,NaN
23886.10195244,3562.597513199,NaN,NaN,NaN,NaN
23901.598428,3564.373731613,NaN,NaN,NaN,NaN
23919,NaN,2.252,2.111,31.088,30
23934,NaN,2.156,2.028,31.088,30
23950,NaN,2.076,1.944,31.088,30
23965,NaN,1.93,1.861,0,30
23981.66357106,3446.834802628,NaN,NaN,NaN,NaN
23997.16002738,3557.62386322,NaN,NaN,NaN,NaN
24011,NaN,1.455,1.606,0,30
24028.15294622,3562.726020813,NaN,NaN,NaN,NaN
24043.64942594,3420.874118805,NaN,NaN,NaN,NaN
24061,NaN,1.745,1.322,0,30
24074.64244008,3559.053182602,NaN,NaN,NaN,NaN
24092,NaN,1.995,1.156,0,30
24107,NaN,2.121,1.072,0,30
24122,NaN,2.24,0.983,0,30
24138,NaN,2.363,0.9,0,30
24153,NaN,2.477,0.817,0,30
24170.20408916,3414.895772934,NaN,NaN,NaN,NaN
24184,NaN,2.688,0.644,0,30
24201.1970671,3557.735681534,NaN,NaN,NaN,NaN
24216.69356196,3559.755325317,NaN,NaN,NaN,NaN
24232.19005214,3419.276714325,NaN,NaN,NaN,NaN
24247.68649558,3548.521280289,NaN,NaN,NaN,NaN
24263.1829865,3555.816888809,NaN,NaN,NaN,NaN
24280,NaN,2.72,0.106,0,30
24295,NaN,2.68,0.022,0,30
24310,NaN,2.628,-0.061,0,30
24325.16893904,3553.514003754,NaN,NaN,NaN,NaN
24341,NaN,2.508,-0.228,0,30
24358.7446721,3415.524244308,NaN,NaN,NaN,NaN
24371.65840394,3414.383172989,NaN,NaN,NaN,NaN
24389.7376595,3555.326461792,NaN,NaN,NaN,NaN
24405.23416996,3557.754039764,NaN,NaN,NaN,NaN
24420.73069138,3426.353931427,NaN,NaN,NaN,NaN
24436.22716568,3542.396783829,NaN,NaN,NaN,NaN
24451.72364674,3553.323745728,NaN,NaN,NaN,NaN
24467.22019226,3556.535005569,NaN,NaN,NaN,NaN
24483,NaN,1.5615,-1.0195,0,30
24500.79592082,3549.71075058,NaN,NaN,NaN,NaN
24516.29245192,3554.879665375,NaN,NaN,NaN,NaN
24531.7889584,3557.097911835,NaN,NaN,NaN,NaN
24547.28542272,3417.22536087,NaN,NaN,NaN,NaN
24562.78185138,3544.363498688,NaN,NaN,NaN,NaN
24579,NaN,0.729,-1.55,0,30
24594,NaN,0.583,-1.639,0,30
24610,NaN,0.432,-1.722,0,30
24625,NaN,0.263,-1.806,0,30
24640.26422834,3550.171136856,NaN,NaN,NaN,NaN
24658.34342792,3556.188344955,NaN,NaN,NaN,NaN
24671.25719196,3556.221961975,NaN,NaN,NaN,NaN
24689.33639202,3544.850826263,NaN,NaN,NaN,NaN
24704.8328648,3552.099227905,NaN,NaN,NaN,NaN
24721,NaN,-0.667,-2.344,0,30
24735.8258484,3556.322336197,NaN,NaN,NaN,NaN
24751.32231812,3523.020505905,NaN,NaN,NaN,NaN
24767,NaN,-1.129,-2.594,0,30
24782.31529642,3553.089618683,NaN,NaN,NaN,NaN
