Time_s,Bridge_Bridge_fullSystem_neg_deg_bat,Bridge_Bridge_fullSystem_neg_deg_Vout,TempActual_C,TempTarget_C,HumActual_RH,HumTarget_RH
42285.26183096,3477.504253387,NaN,NaN,NaN,NaN,NaN
42303,NaN,NaN,-0.008,0.028,0,30
42318.8373179,3470.755577087,NaN,NaN,NaN,NaN,NaN
42339,NaN,NaN,0.175,0.228,0,30
42354.9955639,3462.784528732,NaN,NaN,NaN,NaN,NaN
42373.0023944,NaN,182.2132319212,NaN,NaN,NaN,NaN
42390,NaN,NaN,0.417,0.511,0,30
42409.16127726,NaN,182.1825951338,NaN,NaN,NaN,NaN
42424.72931996,3481.439352036,NaN,NaN,NaN,NaN,NaN
42442.73747472,NaN,-3.335571382195,NaN,NaN,NaN,NaN
42460.88757322,3480.372190475,NaN,NaN,NaN,NaN,NaN
42478.89645012,NaN,-3.381631104276,NaN,NaN,NaN,NaN
42494.46310856,3470.340490341,NaN,NaN,NaN,NaN,NaN
42512.54222882,3482.925891876,NaN,NaN,NaN,NaN,NaN
42530.62132632,3447.654485703,NaN,NaN,NaN,NaN,NaN
42548.6316212,NaN,181.7739009857,NaN,NaN,NaN,NaN
42566.71109512,NaN,-3.410648088902,NaN,NaN,NaN,NaN
42584.79057686,NaN,-3.504265565425,NaN,NaN,NaN,NaN
42602,NaN,NaN,1.5855,1.6885,0,30
42618.43425914,3413.814067841,NaN,NaN,NaN,NaN,NaN
42638,NaN,NaN,1.786,1.889,0,30
42654.59249648,3045.277118683,NaN,NaN,NaN,NaN,NaN
42672.60533462,NaN,-3.552053822204,NaN,NaN,NaN,NaN
42688.16802856,3485.474586487,NaN,NaN,NaN,NaN,NaN
42708.76439932,NaN,-3.490679664537,NaN,NaN,NaN,NaN
42724.32625592,3483.603477478,NaN,NaN,NaN,NaN,NaN
42742.3404988,NaN,-3.484229557216,NaN,NaN,NaN,NaN
42760.41996992,NaN,-3.487684298307,NaN,NaN,NaN,NaN
42778.49946366,NaN,-3.398558590561,NaN,NaN,NaN,NaN
42794.0600964,3045.632362366,NaN,NaN,NaN,NaN,NaN
42812.13924424,3484.2441082,NaN,NaN,NaN,NaN,NaN
42830.2183991,3187.030315399,NaN,NaN,NaN,NaN,NaN
42848.23448256,NaN,-3.576694754884,NaN,NaN,NaN,NaN
42866.31400218,NaN,-3.613658715039,NaN,NaN,NaN,NaN
42884.3934984,NaN,-3.774982411414,NaN,NaN,NaN,NaN
42902,NaN,NaN,2.366,3.356,92.398,30
42917.969731,NaN,-3.85731481947,NaN,NaN,NaN,NaN
42936.11051654,3477.862119675,NaN,NaN,NaN,NaN,NaN
42954.12874262,NaN,-3.606057958677,NaN,NaN,NaN,NaN
42972.20822206,NaN,-3.751953830943,NaN,NaN,NaN,NaN
42990.2877355,NaN,179.2681962252,NaN,NaN,NaN,NaN
43008.36720808,NaN,-3.742509521544,NaN,NaN,NaN,NaN
43023.92346912,3473.66476059,NaN,NaN,NaN,NaN,NaN
43041.94335824,NaN,179.0221333504,NaN,NaN,NaN,NaN
43060.02281494,NaN,-3.739978652447,NaN,NaN,NaN,NaN
43078.10234694,NaN,179.3247610331,NaN,NaN,NaN,NaN
43093.65732234,3492.255210876,NaN,NaN,NaN,NaN,NaN
43112,NaN,NaN,4.36,4.517,41.475,30
43129.81561114,3490.576028824,NaN,NaN,NaN,NaN,NaN
43147,NaN,NaN,4.778,4.717,39.895,30
43165.91711146,NaN,-3.703707596287,NaN,NaN,NaN,NaN
43183,NaN,NaN,5.178,4.917,39.552,30
43199.54950642,3446.4366436,NaN,NaN,NaN,NaN,NaN
43217.57283274,NaN,179.8187494278,NaN,NaN,NaN,NaN
43235.65229578,NaN,-3.852133639157,NaN,NaN,NaN,NaN
43253.73181354,NaN,-3.843843005598,NaN,NaN,NaN,NaN
43269.28336918,3492.916345596,NaN,NaN,NaN,NaN,NaN
43289.89076852,NaN,-3.723741741851,NaN,NaN,NaN,NaN
43305.44157672,3491.155385971,NaN,NaN,NaN,NaN,NaN
43323.52071664,3093.262195587,NaN,NaN,NaN,NaN,NaN
43341,NaN,NaN,6.407,5.794,39.47,30
43359.62597148,NaN,-3.71844577603,NaN,NaN,NaN,NaN
43377,NaN,NaN,6.547,5.989,39.463,30
43393.20222428,NaN,-3.753334516659,NaN,NaN,NaN,NaN
43411.33356506,3159.484624863,NaN,NaN,NaN,NaN,NaN
43429.36118,NaN,-3.77809186466,NaN,NaN,NaN,NaN
43444.90909232,3494.744062424,NaN,NaN,NaN,NaN,NaN
43462.98827796,3091.122627258,NaN,NaN,NaN,NaN,NaN
43481.06740406,3492.371559143,NaN,NaN,NaN,NaN,NaN
43499.09624786,NaN,-3.761624917388,NaN,NaN,NaN,NaN
43514.6429566,3347.75352478,NaN,NaN,NaN,NaN,NaN
43534,NaN,NaN,6.957,6.867,38.023,30
43550.80127038,3117.701530457,NaN,NaN,NaN,NaN,NaN
43568.83118632,NaN,-3.753679571673,NaN,NaN,NaN,NaN
43586.91057336,NaN,-3.852939931676,NaN,NaN,NaN,NaN
43604.98994096,NaN,-3.85386007838,NaN,NaN,NaN,NaN
43621,NaN,NaN,7.283,7.35,37.012,30
43638.61432974,3201.74074173,NaN,NaN,NaN,NaN,NaN
43656.69349302,3492.149829865,NaN,NaN,NaN,NaN,NaN
43674.72497216,NaN,-3.848792752251,NaN,NaN,NaN,NaN
43690.26907538,3110.893726349,NaN,NaN,NaN,NaN,NaN
43708.34822128,3496.687412262,NaN,NaN,NaN,NaN,NaN
43726.42739452,3504.026174545,NaN,NaN,NaN,NaN,NaN
43744.45990256,NaN,-3.890938125551,NaN,NaN,NaN,NaN
43762.53934896,NaN,-3.688850207254,NaN,NaN,NaN,NaN
43778.08213012,3142.937898636,NaN,NaN,NaN,NaN,NaN
43796.16130272,3496.507167816,NaN,NaN,NaN,NaN,NaN
43814,NaN,NaN,8.339,8.422,34.832,30
43832.27420058,NaN,-3.791679628193,NaN,NaN,NaN,NaN
43849,NaN,NaN,8.557,8.617,34.344,30
43865.85032034,NaN,-3.82299721241,NaN,NaN,NaN,NaN
43883.97431412,3495.803356171,NaN,NaN,NaN,NaN,NaN
43902.0091209,NaN,-3.815054660663,NaN,NaN,NaN,NaN
43920.08855682,NaN,-3.748843446374,NaN,NaN,NaN,NaN
43936,NaN,NaN,9.051,9.1,33.628,30
43953.70817422,3507.912635803,NaN,NaN,NaN,NaN,NaN
43971.78734292,3493.974208832,NaN,NaN,NaN,NaN,NaN
43987.28371912,3503.695011139,NaN,NaN,NaN,NaN,NaN
44007.90281684,NaN,-3.836355637759,NaN,NaN,NaN,NaN
44023.44192138,3500.216960907,NaN,NaN,NaN,NaN,NaN
44041.52111464,3508.946418762,NaN,NaN,NaN,NaN,NaN
44059.55817062,NaN,-3.84591310285,NaN,NaN,NaN,NaN
44077.6375804,NaN,180.3479790688,NaN,NaN,NaN,NaN
44095,NaN,NaN,9.976,9.983,32.8,30
44111.25486346,3499.287366867,NaN,NaN,NaN,NaN,NaN
44129.33404926,3509.987592697,NaN,NaN,NaN,NaN,NaN
44147.37229658,NaN,-3.754715202376,NaN,NaN,NaN,NaN
44165.4516561,NaN,180.2088618279,NaN,NaN,NaN,NaN
44182,NaN,NaN,10.436,10.467,32.036,30
44199.06779314,3496.873617172,NaN,NaN,NaN,NaN,NaN
44217.14691158,3510.988473892,NaN,NaN,NaN,NaN,NaN
44235.18636082,NaN,-3.85270616971,NaN,NaN,NaN,NaN
44253,NaN,NaN,10.825,10.861,31.718,30
44269,NaN,NaN,10.904,10.95,31.512,30
44286.88076624,3491.179227829,NaN,NaN,NaN,NaN,NaN
44304.92116476,NaN,180.1896393299,NaN,NaN,NaN,NaN
44323.00053676,NaN,-3.779587568715,NaN,NaN,NaN,NaN
44339,NaN,NaN,11.294,11.339,31.174,30
44356.61456352,3513.9503479,NaN,NaN,NaN,NaN,NaN
44374.69366822,3475.680112839,NaN,NaN,NaN,NaN,NaN
44392.73525382,NaN,180.1024228334,NaN,NaN,NaN,NaN
44410,NaN,NaN,11.686,11.733,30.484,30
44426.34832918,3499.316453934,NaN,NaN,NaN,NaN,NaN
44444.42744824,3514.908075333,NaN,NaN,NaN,NaN,NaN
44462.46996616,NaN,-3.898996626958,NaN,NaN,NaN,NaN
44480.54935008,NaN,179.9469590187,NaN,NaN,NaN,NaN
44497,NaN,NaN,12.187,12.217,29.942,30
44514.16119536,3491.434812546,NaN,NaN,NaN,NaN,NaN
44532.240351,3515.820741653,NaN,NaN,NaN,NaN,NaN
44550.2840507,NaN,-3.878498217091,NaN,NaN,NaN,NaN
44568,NaN,NaN,12.593,12.611,29.697,30
44586.44277742,NaN,-3.818390425295,NaN,NaN,NaN,NaN
44601.974042,3466.51506424,NaN,NaN,NaN,NaN,NaN
44620.01874206,NaN,180.2109479904,NaN,NaN,NaN,NaN
44638.09809542,NaN,-3.908554557711,NaN,NaN,NaN,NaN
44654,NaN,NaN,13.072,13.089,29.122,30
44671.70783158,3518.825769424,NaN,NaN,NaN,NaN,NaN
44689.753441,NaN,-3.918339498341,NaN,NaN,NaN,NaN
44707.8328468,NaN,-3.864105092362,NaN,NaN,NaN,NaN
44725,NaN,NaN,13.484,13.483,28.951,30
44741.44154834,3488.440990448,NaN,NaN,NaN,NaN,NaN
44761,NaN,NaN,13.692,13.678,29.011,30
44777.56752414,NaN,-3.938491456211,NaN,NaN,NaN,NaN
44795.64688076,NaN,-3.913618158549,NaN,NaN,NaN,NaN
44811.17529482,3521.71754837,NaN,NaN,NaN,NaN,NaN
44831.80564616,NaN,-3.989848308265,NaN,NaN,NaN,NaN
44847.33347308,3520.384073257,NaN,NaN,NaN,NaN,NaN
44865.41261276,3201.401233673,NaN,NaN,NaN,NaN,NaN
44883.4917335,3517.890691757,NaN,NaN,NaN,NaN,NaN
44901.57083558,3524.901866913,NaN,NaN,NaN,NaN,NaN
44919.61960498,NaN,-3.922485280782,NaN,NaN,NaN,NaN
44937.72907286,3524.114847183,NaN,NaN,NaN,NaN,NaN
44954,NaN,NaN,14.832,14.756,32.835,30
44971.30457764,3517.603158951,NaN,NaN,NaN,NaN,NaN
44989.35432708,NaN,-3.904175013304,NaN,NaN,NaN,NaN
45007.46289058,3506.942033768,NaN,NaN,NaN,NaN,NaN
45025,NaN,NaN,15.231,15.15,38.188,30
45041.03844178,3511.870145798,NaN,NaN,NaN,NaN,NaN
45060,NaN,NaN,15.392,15.344,39.822,30
45077.168434,NaN,-3.997562918812,NaN,NaN,NaN,NaN
45095.24782634,NaN,-4.022436216474,NaN,NaN,NaN,NaN
45111,NaN,NaN,15.597,15.628,40.095,30
45128.85132864,3529.191970825,NaN,NaN,NaN,NaN,NaN
45146.93045504,3516.877174377,NaN,NaN,NaN,NaN,NaN
45164.98262488,NaN,-3.837388940156,NaN,NaN,NaN,NaN
45183.0619808,NaN,-4.006314091384,NaN,NaN,NaN,NaN
45198.5851092,3523.015737534,NaN,NaN,NaN,NaN,NaN
45216.66424842,3530.515670776,NaN,NaN,NaN,NaN,NaN
45234.74336812,3515.080451965,NaN,NaN,NaN,NaN,NaN
45252.79670192,NaN,179.6269118786,NaN,NaN,NaN,NaN
45269,NaN,NaN,16.402,16.506,35.519,30
45286.39804686,3523.202896118,NaN,NaN,NaN,NaN,NaN
45304.47714622,3531.723976135,NaN,NaN,NaN,NaN,NaN
45322.55621144,3510.881662369,NaN,NaN,NaN,NaN,NaN
45340.61076768,NaN,179.5558929443,NaN,NaN,NaN,NaN
45358.71446446,3285.799741745,NaN,NaN,NaN,NaN,NaN
45375,NaN,NaN,17.013,17.089,33.317,30
45392.28998448,3532.808065414,NaN,NaN,NaN,NaN,NaN
45410.3691066,3501.50513649,NaN,NaN,NaN,NaN,NaN
45428.4482167,3531.861066818,NaN,NaN,NaN,NaN,NaN
45445,NaN,NaN,17.445,17.483,32.307,30
45462.02374576,3521.419048309,NaN,NaN,NaN,NaN,NaN
45481,NaN,NaN,17.669,17.683,31.693,30
45498.15953948,NaN,-4.121691919863,NaN,NaN,NaN,NaN
45516,NaN,NaN,17.874,17.883,31.446,30
45534.31831058,NaN,-4.105457104743,NaN,NaN,NaN,NaN
45549.83660374,3518.310546875,NaN,NaN,NaN,NaN,NaN
45567.91570196,3534.861564636,NaN,NaN,NaN,NaN,NaN
45585.99482742,3281.724214554,NaN,NaN,NaN,NaN,NaN
45604.0529726,NaN,179.3831735849,NaN,NaN,NaN,NaN
45619.57033142,3536.701917648,NaN,NaN,NaN,NaN,NaN
45637.6494019,3511.564731598,NaN,NaN,NaN,NaN,NaN
45655.72849074,3535.82906723,NaN,NaN,NaN,NaN,NaN
45673.7877061,NaN,-4.098087083548,NaN,NaN,NaN,NaN
45690,NaN,NaN,18.864,18.844,29.922,30
45709.94646118,NaN,-4.001821856946,NaN,NaN,NaN,NaN
45725.46218984,3494.874715805,NaN,NaN,NaN,NaN,NaN
45743.54132802,3536.748409271,NaN,NaN,NaN,NaN,NaN
45761.60175798,NaN,-4.023470450193,NaN,NaN,NaN,NaN
45779.69953324,3534.99174118,NaN,NaN,NaN,NaN,NaN
45796,NaN,NaN,19.421,19.428,29.328,30
45813.27504652,3438.3456707,NaN,NaN,NaN,NaN,NaN
45831.35416898,3537.633895874,NaN,NaN,NaN,NaN,NaN
45849.43331198,3262.839317322,NaN,NaN,NaN,NaN,NaN
45866,NaN,NaN,19.805,19.822,28.956,30
45885.57447176,NaN,-4.215768538415,NaN,NaN,NaN,NaN
45902,NaN,NaN,20,20.022,28.863,30
45919.15040444,NaN,-4.090716131032,NaN,NaN,NaN,NaN
45937,NaN,NaN,20.209,20.217,28.824,30
45955.30915338,NaN,-4.230967722833,NaN,NaN,NaN,NaN
45970.82147752,3540.656805038,NaN,NaN,NaN,NaN,NaN
45988.90059408,3255.23352623,NaN,NaN,NaN,NaN,NaN
46006.97970346,3539.021015167,NaN,NaN,NaN,NaN,NaN
46025.04384174,NaN,-4.126643761992,NaN,NaN,NaN,NaN
46043.1232364,NaN,-4.124109167606,NaN,NaN,NaN,NaN
46061.20256384,NaN,-4.164296202362,NaN,NaN,NaN,NaN
46079.28191082,NaN,-4.160264506936,NaN,NaN,NaN,NaN
46094.79249374,3539.501190186,NaN,NaN,NaN,NaN,NaN
46112.85780058,NaN,-4.156581126153,NaN,NaN,NaN,NaN
46130.9507732,3534.573316574,NaN,NaN,NaN,NaN,NaN
46149.01655536,NaN,-3.984430804849,NaN,NaN,NaN,NaN
46166,NaN,NaN,21.517,21.489,29.878,30
46185.17529758,NaN,178.9222955704,NaN,NaN,NaN,NaN
46202,NaN,NaN,21.714,21.689,30.064,30
46218.75126926,NaN,-4.169362597167,NaN,NaN,NaN,NaN
46236.8306495,NaN,178.7651926279,NaN,NaN,NaN,NaN
46254.91001078,NaN,-4.073672927916,NaN,NaN,NaN,NaN
46271,NaN,NaN,22.072,22.072,30.121,30
46288.49767584,3547.330617905,NaN,NaN,NaN,NaN,NaN
46306.57691792,3527.122974396,NaN,NaN,NaN,NaN,NaN
46324.64469118,NaN,178.4383505583,NaN,NaN,NaN,NaN
46340.15263636,3548.87342453,NaN,NaN,NaN,NaN,NaN
46360,NaN,NaN,22.545,22.561,30.019,30
46376.31109028,3548.281431198,NaN,NaN,NaN,NaN,NaN
46394.37954796,NaN,-4.22981614247,NaN,NaN,NaN,NaN
46410,NaN,NaN,22.833,22.844,29.941,30
46430.53830848,NaN,-4.074594471604,NaN,NaN,NaN,NaN
46446.04535748,3536.766290665,NaN,NaN,NaN,NaN,NaN
46464.12460402,3549.158573151,NaN,NaN,NaN,NaN,NaN
46482.20372408,3466.934919357,NaN,NaN,NaN,NaN,NaN
46500.28293768,3548.083782196,NaN,NaN,NaN,NaN,NaN
46517,NaN,NaN,23.426,23.439,29.589,30
46536.43182748,NaN,-4.295219201595,NaN,NaN,NaN,NaN
46553,NaN,NaN,23.619,23.633,29.598,30
46570.01700144,3278.543233871,NaN,NaN,NaN,NaN,NaN
46588.0872544,NaN,-4.33586537838,NaN,NaN,NaN,NaN
46606.16663502,NaN,-4.380085039884,NaN,NaN,NaN,NaN
46624,NaN,NaN,24.016,24.033,29.551,30
46639.75107954,3550.696134567,NaN,NaN,NaN,NaN,NaN
46657.83030294,3288.273334503,NaN,NaN,NaN,NaN,NaN
46675.90146184,NaN,-4.261136520654,NaN,NaN,NaN,NaN
46692,NaN,NaN,24.402,24.411,29.249,30
46710,NaN,NaN,24.512,24.511,29.402,30
46727.56451906,3551.382303238,NaN,NaN,NaN,NaN,NaN
46745.63616368,NaN,-4.272997379303,NaN,NaN,NaN,NaN
46761.1402461,3536.072254181,NaN,NaN,NaN,NaN,NaN
46781,NaN,NaN,24.929,24.906,29.947,30
46797.29874712,3287.482500076,NaN,NaN,NaN,NaN,NaN
46815.37089688,NaN,-4.265855066478,NaN,NaN,NaN,NaN
46833.45028134,NaN,-4.248699173331,NaN,NaN,NaN,NaN
46851,NaN,NaN,25.308,25.294,30.372,30
46867.03292634,3553.85017395,NaN,NaN,NaN,NaN,NaN
46885.11215644,3298.271656036,NaN,NaN,NaN,NaN,NaN
46903.19139948,3552.333116531,NaN,NaN,NaN,NaN,NaN
46921.27065236,3517.641782761,NaN,NaN,NaN,NaN,NaN
46938,NaN,NaN,25.766,25.778,30.305,30
46957.42323052,NaN,-4.40334295854,NaN,NaN,NaN,NaN
46974,NaN,NaN,25.976,25.978,30.135,30
46991.00496582,3552.614212036,NaN,NaN,NaN,NaN,NaN
47009.07869482,NaN,-4.324350040406,NaN,NaN,NaN,NaN
47027.15807868,NaN,-4.351986572146,NaN,NaN,NaN,NaN
47045,NaN,NaN,26.332,26.372,29.717,30
47060.73413084,NaN,-4.339897073805,NaN,NaN,NaN,NaN
47078.81857912,3552.526473999,NaN,NaN,NaN,NaN,NaN
47096.89293416,NaN,-4.278175067157,NaN,NaN,NaN,NaN
47113,NaN,NaN,26.726,26.744,29.212,30
47130.47370926,3555.334091187,NaN,NaN,NaN,NaN,NaN
47148.55300484,3524.883985519,NaN,NaN,NaN,NaN,NaN
47166.6277244,NaN,-4.354979842901,NaN,NaN,NaN,NaN
47184.70713074,NaN,-4.378355108202,NaN,NaN,NaN,NaN
47201,NaN,NaN,27.244,27.239,29.681,30
47218.28733234,3555.473089218,NaN,NaN,NaN,NaN,NaN
47236,NaN,NaN,27.444,27.439,29.613,30
47254.44191368,NaN,-4.433167167008,NaN,NaN,NaN,NaN
47272,NaN,NaN,27.648,27.633,29.976,30
47288.02163352,3361.727714539,NaN,NaN,NaN,NaN,NaN
47306.10092454,3555.327177048,NaN,NaN,NaN,NaN,NaN
47324.17668722,NaN,-4.497420974076,NaN,NaN,NaN,NaN
47342.25609526,NaN,-4.439956974238,NaN,NaN,NaN,NaN
47359,NaN,NaN,28.15,28.117,30.828,30
47375.83531738,3562.90602684,NaN,NaN,NaN,NaN,NaN
47393.9146025,3554.737329483,NaN,NaN,NaN,NaN,NaN
47411.99089724,NaN,-4.361542407423,NaN,NaN,NaN,NaN
47430,NaN,NaN,28.515,28.517,31.268,30
47446,NaN,NaN,28.594,28.6,31.243,30
47463.64890726,3563.623428345,NaN,NaN,NaN,NaN,NaN
47481.7257542,NaN,-4.481758922338,NaN,NaN,NaN,NaN
47499.80512872,NaN,173.7368255854,NaN,NaN,NaN,NaN
47516,NaN,NaN,29.002,28.989,31.035,30
47533.38319382,3557.990789413,NaN,NaN,NaN,NaN,NaN
47551.46244208,3564.295768738,NaN,NaN,NaN,NaN,NaN
47569.53992284,NaN,-4.581480287015,NaN,NaN,NaN,NaN
47587,NaN,NaN,29.376,29.383,30.783,30
47603.11749724,3565.542221069,NaN,NaN,NaN,NaN,NaN
47621.19680168,3557.175397873,NaN,NaN,NaN,NaN,NaN
47639.27471212,NaN,-4.497880116105,NaN,NaN,NaN,NaN
47657.3541202,NaN,-4.391250666231,NaN,NaN,NaN,NaN
47673,NaN,NaN,29.833,29.861,30.531,30
47690.93107852,3566.190004349,NaN,NaN,NaN,NaN,NaN
47709.00949698,NaN,-4.482449498028,NaN,NaN,NaN,NaN
47727.0896043,3565.472364426,NaN,NaN,NaN,NaN,NaN
47745.1683198,NaN,-4.486939869821,NaN,NaN,NaN,NaN
47763.24769526,NaN,171.397715807,NaN,NaN,NaN,NaN
47781,NaN,NaN,30.428,30.456,29.717,30
47796.82381228,3550.297498703,NaN,NaN,NaN,NaN,NaN
47814.90307738,NaN,170.8523631096,NaN,NaN,NaN,NaN
47832.98246434,NaN,-4.555223975331,NaN,NaN,NaN,NaN
47851.06155944,3564.749479294,NaN,NaN,NaN,NaN,NaN
47867,NaN,NaN,30.921,30.939,29.198,30
47884.63788248,NaN,-4.649877548218,NaN,NaN,NaN,NaN
47902.71656936,3566.471576691,NaN,NaN,NaN,NaN,NaN
47920.79580796,3338.616371155,NaN,NaN,NaN,NaN,NaN
47938,NaN,NaN,31.313,31.333,29.672,30
47954.37265924,NaN,170.6120818853,NaN,NaN,NaN,NaN
47972.4520432,NaN,-4.514690488577,NaN,NaN,NaN,NaN
47990.53010596,3566.811323166,NaN,NaN,NaN,NaN,NaN
48008.60934178,3357.337474823,NaN,NaN,NaN,NaN,NaN
48026.68854342,3564.811229706,NaN,NaN,NaN,NaN,NaN
48044.76778332,3570.072174072,NaN,NaN,NaN,NaN,NaN
48061,NaN,NaN,32.026,32.017,30.638,30
48078.34559172,NaN,-4.546470940113,NaN,NaN,NaN,NaN
48096.42276502,3425.379276276,NaN,NaN,NaN,NaN,NaN
48114.50197872,3564.40281868,NaN,NaN,NaN,NaN,NaN
48132.58125444,3570.65486908,NaN,NaN,NaN,NaN,NaN
48148.08044832,NaN,-4.493158310652,NaN,NaN,NaN,NaN
48166.15984242,NaN,-4.589766729623,NaN,NaN,NaN,NaN
48184.23624698,3571.848154068,NaN,NaN,NaN,NaN,NaN
48202,NaN,NaN,32.771,32.8,31.357,30
48218,NaN,NaN,32.848,32.883,31.448,30
48235.89462914,NaN,-4.660353064537,NaN,NaN,NaN,NaN
48253.97403044,NaN,-4.606923554093,NaN,NaN,NaN,NaN
48272.04978084,3572.417497635,NaN,NaN,NaN,NaN,NaN
48289,NaN,NaN,33.242,33.278,30.73,30
48308.20827344,3571.69342041,NaN,NaN,NaN,NaN,NaN
48323.70888728,NaN,-4.664268810302,NaN,NaN,NaN,NaN
48341.7840546,3566.27035141,NaN,NaN,NaN,NaN,NaN
48359.86332322,3572.999715805,NaN,NaN,NaN,NaN,NaN
48376,NaN,NaN,33.731,33.767,30.297,30
48393.4436704,NaN,-4.622470587492,NaN,NaN,NaN,NaN
48411.51834586,3574.182033539,NaN,NaN,NaN,NaN,NaN
48429.60247034,NaN,-4.605658352375,NaN,NaN,NaN,NaN
48447,NaN,NaN,34.148,34.161,30.283,30
48463.17847584,NaN,-4.648839123547,NaN,NaN,NaN,NaN
48482,NaN,NaN,34.355,34.356,30.234,30
48499.33190644,3574.758529663,NaN,NaN,NaN,NaN,NaN
48517,NaN,NaN,34.545,34.55,30.542,30
48533,NaN,NaN,34.638,34.639,30.649,30
48553,NaN,NaN,34.743,34.75,30.472,30
48569.06616142,3568.100690842,NaN,NaN,NaN,NaN,NaN
48587.14545492,3575.306653976,NaN,NaN,NaN,NaN,NaN
48605.22470266,3548.662424088,NaN,NaN,NaN,NaN,NaN
48620.72748212,NaN,-4.666225519031,NaN,NaN,NaN,NaN
48638.80686326,NaN,-4.719886463135,NaN,NaN,NaN,NaN
48656.87976038,3565.649986267,NaN,NaN,NaN,NaN,NaN
48674.96567128,NaN,162.4132096767,NaN,NaN,NaN,NaN
48690.46230904,NaN,-4.734048619866,NaN,NaN,NaN,NaN
48708.5417153,NaN,-4.708371590823,NaN,NaN,NaN,NaN
48727,NaN,NaN,35.697,35.711,30.273,30
48744.69343362,3558.526992798,NaN,NaN,NaN,NaN,NaN
48762,NaN,NaN,35.873,35.906,30.199,30
48780.85200832,3365.260124207,NaN,NaN,NaN,NaN,NaN
48796.35597132,NaN,-4.716658033431,NaN,NaN,NaN,NaN
48814.4277579,3577.41522789,NaN,NaN,NaN,NaN,NaN
48832,NaN,NaN,36.256,36.3,30,30
48850.58629398,3576.479196548,NaN,NaN,NaN,NaN,NaN
48866.09073692,NaN,-4.886391572654,NaN,NaN,NaN,NaN
48884.16206778,3564.99171257,NaN,NaN,NaN,NaN,NaN
48902.249573,NaN,159.2459529638,NaN,NaN,NaN,NaN
48918,NaN,NaN,36.683,36.778,30.18,30
48935.82551988,NaN,-4.743146244437,NaN,NaN,NaN,NaN
48954,NaN,NaN,36.848,36.978,30.408,30
48971.98431174,NaN,-4.859331995249,NaN,NaN,NaN,NaN
48989,NaN,NaN,37.04,37.172,30.305,30
49005.56029208,NaN,-4.839179106057,NaN,NaN,NaN,NaN
49025,NaN,NaN,37.222,37.372,30.05,30
49041.71013102,3579.579591751,NaN,NaN,NaN,NaN,NaN
49059.78941878,3411.165237427,NaN,NaN,NaN,NaN,NaN
49077.86870652,3578.520774841,NaN,NaN,NaN,NaN,NaN
49095.94801612,3396.207094193,NaN,NaN,NaN,NaN,NaN
49112,NaN,NaN,37.731,37.856,29.819,30
49132,NaN,NaN,37.856,37.967,29.781,30
49148,NaN,NaN,37.928,38.05,29.973,30
49165.68232554,3578.680753708,NaN,NaN,NaN,NaN,NaN
49183,NaN,NaN,38.129,38.25,30.117,30
49201.84087236,3576.016664505,NaN,NaN,NaN,NaN,NaN
49217.3475128,NaN,151.3261646032,NaN,NaN,NaN,NaN
49235.4166624,3391.302585602,NaN,NaN,NaN,NaN,NaN
49253.50631244,NaN,-4.745562560856,NaN,NaN,NaN,NaN
49271.57522366,3583.130598068,NaN,NaN,NaN,NaN,NaN
49287.0823907,NaN,-4.882358945906,NaN,NaN,NaN,NaN
49305.1509794,3580.39689064,NaN,NaN,NaN,NaN,NaN
49323.24119376,NaN,-4.87533537671,NaN,NaN,NaN,NaN
49341,NaN,NaN,39.064,39.128,29.98,30
49356.8171091,NaN,147.3881900311,NaN,NaN,NaN,NaN
49377,NaN,NaN,39.279,39.322,30.037,30
49392.9758573,NaN,-4.815112799406,NaN,NaN,NaN,NaN
49411.04377172,3584.687232971,NaN,NaN,NaN,NaN,NaN
49429.12304838,3576.995849609,NaN,NaN,NaN,NaN,NaN
49447,NaN,NaN,39.659,39.717,29.961,30
49463,NaN,NaN,39.756,39.806,29.85,30
49480.79005424,NaN,-4.934639204293,NaN,NaN,NaN,NaN
49498.86947734,NaN,-4.925541579723,NaN,NaN,NaN,NaN
49516.94889348,NaN,-4.924965556711,NaN,NaN,NaN,NaN
49534,NaN,NaN,40.162,40.2,29.83,30
49553.0950126,3421.849250793,NaN,NaN,NaN,NaN,NaN
49570,NaN,NaN,40.387,40.394,29.798,30
49586.67078474,3585.678339005,NaN,NaN,NaN,NaN,NaN
49604.76310358,NaN,-4.832614213228,NaN,NaN,NaN,NaN
49622.82932286,3584.897279739,NaN,NaN,NaN,NaN,NaN
49638.33907766,NaN,-4.910225514323,NaN,NaN,NaN,NaN
49656.4051455,3577.254772186,NaN,NaN,NaN,NaN,NaN
49674.4978407,NaN,140.7949030399,NaN,NaN,NaN,NaN
49692.56372998,3453.937768936,NaN,NaN,NaN,NaN,NaN
49708.0738359,NaN,-4.926001653075,NaN,NaN,NaN,NaN
49728,NaN,NaN,41.25,41.278,29.763,30
49744.23263566,NaN,-5.010749213398,NaN,NaN,NaN,NaN
49762.29811238,3586.513757706,NaN,NaN,NaN,NaN,NaN
49780.37733852,3398.75292778,NaN,NaN,NaN,NaN,NaN
49798,NaN,NaN,41.642,41.667,29.667,30
49813.96747954,NaN,139.4898742437,NaN,NaN,NaN,NaN
49832.04690136,NaN,-5.045524332672,NaN,NaN,NaN,NaN
